page,transdate,team,transaction
/players/darius-jackson-jacksda03,11/06/2020,Indianapolis (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,11/04/2020,Indianapolis (NFL),Released from the Practice Squad
/players/darius-jackson-jacksda03,09/16/2020,Indianapolis (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,08/02/2020,Indianapolis (NFL),Released
/players/darius-jackson-jacksda03,12/30/2019,Indianapolis (NFL),Signed to a future contract
/players/darius-jackson-jacksda03,11/12/2019,Indianapolis (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,10/15/2019,Tampa Bay (NFL),Released from the Practice Squad
/players/darius-jackson-jacksda03,10/09/2019,Tampa Bay (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,09/24/2019,Indianapolis (NFL),Released from the Practice Squad
/players/darius-jackson-jacksda03,09/20/2019,Indianapolis (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,09/16/2019,Dallas (NFL),Released from the Practice Squad
/players/darius-jackson-jacksda03,09/11/2019,Dallas (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,08/31/2019,Dallas (NFL),Waived
/players/darius-jackson-jacksda03,12/22/2018,Dallas (NFL),Signed to the Active Roster from the Practice Squad
/players/darius-jackson-jacksda03,10/10/2018,Dallas (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,10/06/2018,Green Bay (NFL),Waived
/players/darius-jackson-jacksda03,09/03/2018,Green Bay (NFL),Signed from the Dallas Cowboys practice squad
/players/darius-jackson-jacksda03,09/02/2018,Dallas (NFL),Signed to the Practice Squad
/players/darius-jackson-jacksda03,09/01/2018,Dallas (NFL),Waived
/players/darius-jackson-jacksda03,05/30/2018,Dallas (NFL),Signed
/players/darius-jackson-jacksda03,05/03/2018,Cleveland (NFL),Waived
/players/darius-jackson-jacksda03,06/02/2017,Cleveland (NFL),Placed on Injured Reserve (Knee)
/players/darius-jackson-jacksda03,06/01/2017,Cleveland (NFL),Waived (injured)
/players/darius-jackson-jacksda03,12/14/2016,Cleveland (NFL),Acquired via waivers (from the Dallas Cowboys)
/players/darius-jackson-jacksda03,12/13/2016,Dallas (NFL),Waived
/players/darius-jackson-jacksda03,05/18/2016,Dallas (NFL),Signed
/players/rico-gathers-gatheri01,09/10/2019,Cleveland (NFL),Waived
/players/rico-gathers-gatheri01,08/31/2019,Cleveland (NFL),Placed on the Reserve/Suspended List
/players/rico-gathers-gatheri01,08/11/2019,Cleveland (NFL),Signed
/players/rico-gathers-gatheri01,08/05/2019,Dallas (NFL),Waived
/players/rico-gathers-gatheri01,09/04/2017,Dallas (NFL),Placed on Injured Reserve (Concussion)
/players/rico-gathers-gatheri01,01/18/2017,Dallas (NFL),Signed to a future contract
/players/rico-gathers-gatheri01,09/04/2016,Dallas (NFL),Signed to the Practice Squad
/players/rico-gathers-gatheri01,09/03/2016,Dallas (NFL),Waived
/players/rico-gathers-gatheri01,05/20/2016,Dallas (NFL),Signed
/players/brandon-doughty-doughbr01,05/07/2018,Arizona (NFL),Waived
/players/brandon-doughty-doughbr01,04/05/2018,Arizona (NFL),Acquired via waivers (from the Miami Dolphins)
/players/brandon-doughty-doughbr01,04/04/2018,Miami (NFL),Waived
/players/brandon-doughty-doughbr01,01/02/2018,Miami (NFL),Signed to a future contract
/players/brandon-doughty-doughbr01,09/03/2017,Miami (NFL),Signed to the Practice Squad
/players/brandon-doughty-doughbr01,09/02/2017,Miami (NFL),Waived
/players/brandon-doughty-doughbr01,01/10/2017,Miami (NFL),Signed to a future contract
/players/brandon-doughty-doughbr01,09/16/2016,Miami (NFL),Signed to the Practice Squad
/players/brandon-doughty-doughbr01,09/14/2016,Miami (NFL),Waived
/players/brandon-doughty-doughbr01,05/06/2016,Miami (NFL),Signed
/players/devin-lucien-luciede01,05/12/2020,Winnipeg (CFL),Placed on the Reserve/Retired List
/players/devin-lucien-luciede01,11/13/2019,Winnipeg (CFL),Signed to a future contract
/players/devin-lucien-luciede01,03/25/2019,Memphis (AAF),Placed on Injured Reserve
/players/devin-lucien-luciede01,08/31/2018,New England (NFL),Waived
/players/devin-lucien-luciede01,07/23/2018,New England (NFL),Signed
/players/devin-lucien-luciede01,05/14/2018,Tampa Bay (NFL),Waived
/players/devin-lucien-luciede01,01/01/2018,Tampa Bay (NFL),Signed to a future contract
/players/devin-lucien-luciede01,12/20/2017,Tampa Bay (NFL),Signed to the Practice Squad
/players/devin-lucien-luciede01,12/12/2017,Houston (NFL),Released from the Practice Squad
/players/devin-lucien-luciede01,12/05/2017,Houston (NFL),Signed to the Practice Squad
/players/devin-lucien-luciede01,11/29/2017,Kansas City (NFL),Released from the Practice Squad
/players/devin-lucien-luciede01,11/07/2017,Kansas City (NFL),Signed to the Practice Squad
/players/devin-lucien-luciede01,10/03/2017,Indianapolis (NFL),Released from the Practice Squad
/players/devin-lucien-luciede01,09/15/2017,Indianapolis (NFL),Placed on the Practice Squad/Injured List
/players/devin-lucien-luciede01,09/12/2017,Indianapolis (NFL),Signed to the Practice Squad
/players/devin-lucien-luciede01,09/06/2017,New England (NFL),Waived from Injured Reserve
/players/devin-lucien-luciede01,09/03/2017,New England (NFL),Placed on Injured Reserve (Undisclosed)
/players/devin-lucien-luciede01,09/02/2017,New England (NFL),Waived (injured)
/players/devin-lucien-luciede01,02/07/2017,New England (NFL),Signed to a future contract
/players/devin-lucien-luciede01,09/04/2016,New England (NFL),Signed to the Practice Squad
/players/devin-lucien-luciede01,09/03/2016,New England (NFL),Waived
/players/devin-lucien-luciede01,05/06/2016,New England (NFL),Signed
/players/demarcus-ayers-ayersde01,07/03/2021,Saskatchewan (CFL),Released
/players/demarcus-ayers-ayersde01,01/20/2021,Saskatchewan (CFL),Signed
/players/demarcus-ayers-ayersde01,08/25/2020,Saskatchewan (CFL),Placed on Opt-Out List
/players/demarcus-ayers-ayersde01,02/14/2020,Saskatchewan (CFL),Signed
/players/demarcus-ayers-ayersde01,01/28/2020,New York (XFL),Waived
/players/demarcus-ayers-ayersde01,09/01/2018,Chicago (NFL),Waived
/players/demarcus-ayers-ayersde01,01/01/2018,Chicago (NFL),Signed to a future contract
/players/demarcus-ayers-ayersde01,11/23/2017,Chicago (NFL),Signed to the Practice Squad
/players/demarcus-ayers-ayersde01,09/23/2017,New England (NFL),Released from the Practice Squad
/players/demarcus-ayers-ayersde01,09/04/2017,New England (NFL),Signed to the Practice Squad
/players/demarcus-ayers-ayersde01,09/02/2017,Pittsburgh (NFL),Waived
/players/demarcus-ayers-ayersde01,12/12/2016,Pittsburgh (NFL),Signed to the Active Roster from the Practice Squad
/players/demarcus-ayers-ayersde01,09/04/2016,Pittsburgh (NFL),Signed to the Practice Squad
/players/demarcus-ayers-ayersde01,09/03/2016,Pittsburgh (NFL),Waived
/players/demarcus-ayers-ayersde01,05/05/2016,Pittsburgh (NFL),Signed
/players/daniel-braverman-braveda01,04/18/2022,Toronto (CFL),Released
/players/daniel-braverman-braveda01,09/09/2021,Toronto (CFL),Placed on Injured Reserve
/players/daniel-braverman-braveda01,01/04/2021,Toronto (CFL),Signed
/players/daniel-braverman-braveda01,03/04/2020,St. Louis (XFL),Waived
/players/daniel-braverman-braveda01,01/08/2020,St. Louis (XFL),Placed on Injured Reserve
/players/daniel-braverman-braveda01,06/08/2019,Calgary (CFL),Signed to the Practice Squad
/players/daniel-braverman-braveda01,04/17/2019,Calgary (CFL),Signed
/players/daniel-braverman-braveda01,12/20/2018,Arizona (NFL),Released from the Practice Squad
/players/daniel-braverman-braveda01,12/04/2018,Arizona (NFL),Signed to the Practice Squad
/players/daniel-braverman-braveda01,09/01/2018,Kansas City (NFL),Waived
/players/daniel-braverman-braveda01,01/08/2018,Kansas City (NFL),Signed to a future contract
/players/daniel-braverman-braveda01,01/02/2018,Kansas City (NFL),Signed to the Practice Squad
/players/daniel-braverman-braveda01,09/02/2017,Chicago (NFL),Waived
/players/daniel-braverman-braveda01,11/29/2016,Chicago (NFL),Signed to the Active Roster from the Practice Squad
/players/daniel-braverman-braveda01,09/04/2016,Chicago (NFL),Signed to the Practice Squad
/players/daniel-braverman-braveda01,09/03/2016,Chicago (NFL),Waived
/players/daniel-braverman-braveda01,05/09/2016,Chicago (NFL),Signed
/players/thomas-duarte-duartth01,08/31/2019,Atlanta (NFL),Waived
/players/thomas-duarte-duartth01,08/24/2019,Atlanta (NFL),Signed
/players/thomas-duarte-duartth01,05/13/2019,Carolina (NFL),Waived
/players/thomas-duarte-duartth01,04/09/2019,Carolina (NFL),Signed
/players/thomas-duarte-duartth01,09/25/2018,LA Chargers (NFL),Released from the Practice Squad
/players/thomas-duarte-duartth01,09/03/2018,LA Chargers (NFL),Signed to the Practice Squad
/players/thomas-duarte-duartth01,09/01/2018,Miami (NFL),Waived
/players/thomas-duarte-duartth01,12/20/2017,Miami (NFL),Signed to the Active Roster from the Practice Squad
/players/thomas-duarte-duartth01,09/03/2017,Miami (NFL),Signed to the Practice Squad
/players/thomas-duarte-duartth01,09/02/2017,Miami (NFL),Waived
/players/thomas-duarte-duartth01,04/14/2017,Miami (NFL),Re-signed
/players/thomas-duarte-duartth01,11/05/2016,Miami (NFL),Signed to the Active Roster from the Practice Squad
/players/thomas-duarte-duartth01,09/04/2016,Miami (NFL),Signed to the Practice Squad
/players/thomas-duarte-duartth01,09/03/2016,Miami (NFL),Waived
/players/thomas-duarte-duartth01,05/24/2016,Miami (NFL),Signed
/players/dwayne-washington-washidw01,04/18/2022,New Orleans (NFL),Re-signed
/players/dwayne-washington-washidw01,12/31/2021,New Orleans (NFL),Activated from the Reserve/COVID-19 List
/players/dwayne-washington-washidw01,12/24/2021,New Orleans (NFL),Placed on COVID-19 List
/players/dwayne-washington-washidw01,01/06/2021,New Orleans (NFL),Activated from the Reserve/COVID-19 List
/players/dwayne-washington-washidw01,01/02/2021,New Orleans (NFL),Placed on COVID-19 List
/players/dwayne-washington-washidw01,09/17/2020,New Orleans (NFL),Activated from the Reserve/COVID-19 List
/players/dwayne-washington-washidw01,08/30/2020,New Orleans (NFL),Placed on COVID-19 List
/players/dwayne-washington-washidw01,04/16/2020,New Orleans (NFL),Re-signed
/players/dwayne-washington-washidw01,09/28/2018,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/dwayne-washington-washidw01,09/04/2018,New Orleans (NFL),Signed to the Practice Squad
/players/dwayne-washington-washidw01,09/01/2018,Detroit (NFL),Waived
/players/dwayne-washington-washidw01,05/06/2016,Detroit (NFL),Signed
/players/daniel-lasco-lascoda01,03/06/2019,New Orleans (NFL),Waived
/players/daniel-lasco-lascoda01,07/19/2018,New Orleans (NFL),Placed on the Physically Unable to Perform List (Back)
/players/daniel-lasco-lascoda01,07/18/2018,New Orleans (NFL),Waived
/players/daniel-lasco-lascoda01,11/14/2017,New Orleans (NFL),Placed on Injured Reserve (Back)
/players/daniel-lasco-lascoda01,10/17/2017,New Orleans (NFL),Signed to the Active Roster from the Practice Squad
/players/daniel-lasco-lascoda01,09/12/2017,New Orleans (NFL),Signed to the Practice Squad
/players/daniel-lasco-lascoda01,09/08/2017,New Orleans (NFL),Waived
/players/daniel-lasco-lascoda01,05/09/2016,New Orleans (NFL),Signed
/players/devin-fuller-fullede01,06/29/2018,Atlanta (NFL),Waived
/players/devin-fuller-fullede01,08/04/2017,Atlanta (NFL),Placed on Injured Reserve (Knee)
/players/devin-fuller-fullede01,08/03/2017,Atlanta (NFL),Waived (injured)
/players/devin-fuller-fullede01,08/31/2016,Atlanta (NFL),Placed on Injured Reserve (Shoulder)
/players/devin-fuller-fullede01,05/06/2016,Atlanta (NFL),Signed
/players/charone-peake-peakech01,09/02/2021,Ottawa (CFL),Placed on the Reserve/Suspended List
/players/charone-peake-peakech01,08/27/2021,Ottawa (CFL),Signed to the Active Roster from the Practice Squad
/players/charone-peake-peakech01,08/24/2021,Ottawa (CFL),Signed to the Practice Squad
/players/charone-peake-peakech01,08/20/2021,Ottawa (CFL),Signed to the Practice Squad
/players/charone-peake-peakech01,08/06/2021,Ottawa (CFL),Placed on Injured Reserve
/players/charone-peake-peakech01,08/02/2021,Ottawa (CFL),Signed
/players/charone-peake-peakech01,07/30/2021,Saskatchewan (CFL),Released
/players/charone-peake-peakech01,01/08/2021,Saskatchewan (CFL),Signed
/players/charone-peake-peakech01,04/27/2020,Jacksonville (NFL),Waived
/players/charone-peake-peakech01,12/31/2019,Jacksonville (NFL),Signed to a future contract
/players/charone-peake-peakech01,08/31/2019,NY Jets (NFL),Waived
/players/charone-peake-peakech01,09/27/2017,NY Jets (NFL),Placed on Injured Reserve (Ankle)
/players/charone-peake-peakech01,05/12/2016,NY Jets (NFL),Signed
/players/keith-marshall-marshke03,07/25/2018,Washington (NFL),Waived
/players/keith-marshall-marshke03,08/01/2017,Washington (NFL),Placed on Injured Reserve (Knee)
/players/keith-marshall-marshke03,07/31/2017,Washington (NFL),Waived (injured)
/players/keith-marshall-marshke03,08/30/2016,Washington (NFL),Placed on Injured Reserve (Elbow)
/players/keith-marshall-marshke03,05/09/2016,Washington (NFL),Signed
/players/kenny-lawler-lawleke01,02/08/2022,Edmonton (CFL),Signed
/players/kenny-lawler-lawleke01,10/12/2021,Winnipeg (CFL),Activated from the Reserve/Suspended List
/players/kenny-lawler-lawleke01,10/07/2021,Winnipeg (CFL),Placed on the Reserve/Suspended List
/players/kenny-lawler-lawleke01,02/04/2021,Winnipeg (CFL),Signed
/players/kenny-lawler-lawleke01,08/27/2020,Winnipeg (CFL),Released
/players/kenny-lawler-lawleke01,11/20/2018,Winnipeg (CFL),Signed to a future contract
/players/kenny-lawler-lawleke01,10/22/2018,Winnipeg (CFL),Signed to the Practice Squad
/players/kenny-lawler-lawleke01,09/17/2018,Winnipeg (CFL),Signed to the Practice Squad
/players/kenny-lawler-lawleke01,06/09/2018,British Columbia (CFL),Released
/players/kenny-lawler-lawleke01,05/09/2018,British Columbia (CFL),Signed
/players/kenny-lawler-lawleke01,09/12/2017,Seattle (NFL),Released from the Practice Squad
/players/kenny-lawler-lawleke01,09/08/2017,Seattle (NFL),Signed to the Practice Squad
/players/kenny-lawler-lawleke01,09/02/2017,Seattle (NFL),Waived
/players/kenny-lawler-lawleke01,01/16/2017,Seattle (NFL),Signed to a future contract
/players/kenny-lawler-lawleke01,11/16/2016,Seattle (NFL),Signed to the Practice Squad
/players/kenny-lawler-lawleke01,11/08/2016,Seattle (NFL),Released from the Practice Squad
/players/kenny-lawler-lawleke01,09/04/2016,Seattle (NFL),Signed to the Practice Squad
/players/kenny-lawler-lawleke01,09/03/2016,Seattle (NFL),Waived
/players/kenny-lawler-lawleke01,05/06/2016,Seattle (NFL),Signed
/players/zac-brooks-brookza01,04/20/2017,Denver (NFL),Placed on the Reserve/Retired List
/players/zac-brooks-brookza01,01/02/2017,Denver (NFL),Signed to a future contract
/players/zac-brooks-brookza01,12/14/2016,Denver (NFL),Signed to the Practice Squad
/players/zac-brooks-brookza01,11/29/2016,Seattle (NFL),Released from the Practice Squad
