index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,tran_month,season_num
952,2016,6,187,Washington Redskins,Nate Sudfeld,/players/nate-sudfeld-sudfena01,QB,2017,,,,,,9.0,2
952,2016,6,187,Washington Redskins,Nate Sudfeld,/players/nate-sudfeld-sudfena01,QB,2018,,,,,,9.0,3
952,2016,6,187,Washington Redskins,Nate Sudfeld,/players/nate-sudfeld-sudfena01,QB,2019,,,,,,9.0,4
952,2016,6,187,Washington Redskins,Nate Sudfeld,/players/nate-sudfeld-sudfena01,QB,2020,,,,,,9.0,5
952,2016,6,187,Washington Redskins,Nate Sudfeld,/players/nate-sudfeld-sudfena01,QB,2021,,,,,,9.0,6
953,2016,6,188,Minnesota Vikings,David Morgan,/players/david-morgan-morgada05,TE,2016,,,,,,9.0,1
953,2016,6,188,Minnesota Vikings,David Morgan,/players/david-morgan-morgada05,TE,2017,,,,,,9.0,2
953,2016,6,188,Minnesota Vikings,David Morgan,/players/david-morgan-morgada05,TE,2018,,,,,,9.0,3
953,2016,6,188,Minnesota Vikings,David Morgan,/players/david-morgan-morgada05,TE,2019,2019-08-31,Minnesota (NFL),Placed on the Physically Unable to Perform List (Knee),2019.0,8.0,8.0,4
953,2016,6,188,Minnesota Vikings,David Morgan,/players/david-morgan-morgada05,TE,2020,,,,,,9.0,5
953,2016,6,188,Minnesota Vikings,David Morgan,/players/david-morgan-morgada05,TE,2021,,,,,,9.0,6
954,2016,6,189,Dallas Cowboys,Anthony Brown,/players/anthony-brown-brownan07,DB,2016,,,,,,9.0,1
954,2016,6,189,Dallas Cowboys,Anthony Brown,/players/anthony-brown-brownan07,DB,2017,,,,,,9.0,2
954,2016,6,189,Dallas Cowboys,Anthony Brown,/players/anthony-brown-brownan07,DB,2018,,,,,,9.0,3
954,2016,6,189,Dallas Cowboys,Anthony Brown,/players/anthony-brown-brownan07,DB,2019,2019-11-20,Dallas (NFL),Placed on Injured Reserve (Triceps),2019.0,11.0,11.0,4
954,2016,6,189,Dallas Cowboys,Anthony Brown,/players/anthony-brown-brownan07,DB,2020,2020-09-19,Dallas (NFL),Placed on Injured Reserve (Ribs),2020.0,9.0,9.0,5
954,2016,6,189,Dallas Cowboys,Anthony Brown,/players/anthony-brown-brownan07,DB,2021,,,,,,9.0,6
955,2016,6,190,Los Angeles Rams,Josh Forrest,/players/josh-forrest-forrejo01,LB,2016,2016-11-22,Los Angeles (NFL),Placed on Injured Reserve (Knee),2016.0,11.0,11.0,1
955,2016,6,190,Los Angeles Rams,Josh Forrest,/players/josh-forrest-forrejo01,LB,2017,2017-09-03,LA Rams (NFL),Placed on Injured Reserve (Knee),2017.0,9.0,9.0,2
955,2016,6,190,Los Angeles Rams,Josh Forrest,/players/josh-forrest-forrejo01,LB,2017,2017-12-02,Seattle (NFL),Placed on Injured Reserve (Foot),2017.0,12.0,12.0,2
955,2016,6,190,Los Angeles Rams,Josh Forrest,/players/josh-forrest-forrejo01,LB,2018,,,,,,9.0,3
955,2016,6,190,Los Angeles Rams,Josh Forrest,/players/josh-forrest-forrejo01,LB,2019,,,,,,9.0,4
955,2016,6,190,Los Angeles Rams,Josh Forrest,/players/josh-forrest-forrejo01,LB,2020,,,,,,9.0,5
955,2016,6,190,Los Angeles Rams,Josh Forrest,/players/josh-forrest-forrejo01,LB,2021,,,,,,9.0,6
956,2016,6,191,Detroit Lions,Jake Rudock,/players/jake-rudock-rudocja01,QB,2016,,,,,,9.0,1
956,2016,6,191,Detroit Lions,Jake Rudock,/players/jake-rudock-rudocja01,QB,2017,,,,,,9.0,2
956,2016,6,191,Detroit Lions,Jake Rudock,/players/jake-rudock-rudocja01,QB,2018,,,,,,9.0,3
956,2016,6,191,Detroit Lions,Jake Rudock,/players/jake-rudock-rudocja01,QB,2019,,,,,,9.0,4
956,2016,6,191,Detroit Lions,Jake Rudock,/players/jake-rudock-rudocja01,QB,2020,,,,,,9.0,5
956,2016,6,191,Detroit Lions,Jake Rudock,/players/jake-rudock-rudocja01,QB,2021,,,,,,9.0,6
957,2016,6,192,Buffalo Bills,Kolby Listenbee,/players/kolby-listenbee-listeko01,WR,2016,,,,,,9.0,1
957,2016,6,192,Buffalo Bills,Kolby Listenbee,/players/kolby-listenbee-listeko01,WR,2017,,,,,,9.0,2
957,2016,6,192,Buffalo Bills,Kolby Listenbee,/players/kolby-listenbee-listeko01,WR,2018,2018-05-21,Indianapolis (NFL),Placed on Injured Reserve (Undisclosed),2018.0,5.0,5.0,3
957,2016,6,192,Buffalo Bills,Kolby Listenbee,/players/kolby-listenbee-listeko01,WR,2019,,,,,,9.0,4
957,2016,6,192,Buffalo Bills,Kolby Listenbee,/players/kolby-listenbee-listeko01,WR,2020,,,,,,9.0,5
957,2016,6,192,Buffalo Bills,Kolby Listenbee,/players/kolby-listenbee-listeko01,WR,2021,,,,,,9.0,6
958,2016,6,193,Tennessee Titans,Sebastian Tretola,/players/sebastian-tretola-tretose01,OG,2016,,,,,,9.0,1
958,2016,6,193,Tennessee Titans,Sebastian Tretola,/players/sebastian-tretola-tretose01,OG,2017,,,,,,9.0,2
958,2016,6,193,Tennessee Titans,Sebastian Tretola,/players/sebastian-tretola-tretose01,OG,2018,,,,,,9.0,3
958,2016,6,193,Tennessee Titans,Sebastian Tretola,/players/sebastian-tretola-tretose01,OG,2019,,,,,,9.0,4
958,2016,6,193,Tennessee Titans,Sebastian Tretola,/players/sebastian-tretola-tretose01,OG,2020,,,,,,9.0,5
958,2016,6,193,Tennessee Titans,Sebastian Tretola,/players/sebastian-tretola-tretose01,OG,2021,,,,,,9.0,6
959,2016,6,194,Oakland Raiders,Cory James,/players/cory-james-jamesco01,LB,2016,,,,,,9.0,1
959,2016,6,194,Oakland Raiders,Cory James,/players/cory-james-jamesco01,LB,2017,2017-12-13,Oakland (NFL),Placed on Injured Reserve (Knee),2017.0,12.0,12.0,2
959,2016,6,194,Oakland Raiders,Cory James,/players/cory-james-jamesco01,LB,2018,,,,,,9.0,3
959,2016,6,194,Oakland Raiders,Cory James,/players/cory-james-jamesco01,LB,2019,,,,,,9.0,4
959,2016,6,194,Oakland Raiders,Cory James,/players/cory-james-jamesco01,LB,2020,,,,,,9.0,5
959,2016,6,194,Oakland Raiders,Cory James,/players/cory-james-jamesco01,LB,2021,,,,,,9.0,6
960,2016,6,195,Atlanta Falcons,Wes Schweitzer,/players/wes-schweitzer-schwewe01,OG,2016,,,,,,9.0,1
960,2016,6,195,Atlanta Falcons,Wes Schweitzer,/players/wes-schweitzer-schwewe01,OG,2017,,,,,,9.0,2
960,2016,6,195,Atlanta Falcons,Wes Schweitzer,/players/wes-schweitzer-schwewe01,OG,2018,,,,,,9.0,3
960,2016,6,195,Atlanta Falcons,Wes Schweitzer,/players/wes-schweitzer-schwewe01,OG,2019,,,,,,9.0,4
960,2016,6,195,Atlanta Falcons,Wes Schweitzer,/players/wes-schweitzer-schwewe01,OG,2020,,,,,,9.0,5
960,2016,6,195,Atlanta Falcons,Wes Schweitzer,/players/wes-schweitzer-schwewe01,OG,2021,2021-12-11,Washington (NFL),Placed on Injured Reserve (Ankle),2021.0,12.0,12.0,6
961,2016,6,196,Philadelphia Eagles,Blake Countess,/players/blake-countess-countbl01,DB,2016,,,,,,9.0,1
961,2016,6,196,Philadelphia Eagles,Blake Countess,/players/blake-countess-countbl01,DB,2017,,,,,,9.0,2
961,2016,6,196,Philadelphia Eagles,Blake Countess,/players/blake-countess-countbl01,DB,2018,,,,,,9.0,3
961,2016,6,196,Philadelphia Eagles,Blake Countess,/players/blake-countess-countbl01,DB,2019,,,,,,9.0,4
961,2016,6,196,Philadelphia Eagles,Blake Countess,/players/blake-countess-countbl01,DB,2020,,,,,,9.0,5
961,2016,6,196,Philadelphia Eagles,Blake Countess,/players/blake-countess-countbl01,DB,2021,2021-08-31,Philadelphia (NFL),Placed on Injured Reserve (Undisclosed),2021.0,8.0,8.0,6
962,2016,6,197,Tampa Bay Buccaneers,Dan Vitale,/players/dan-vitale-vitalda01,RB,2016,,,,,,9.0,1
962,2016,6,197,Tampa Bay Buccaneers,Dan Vitale,/players/dan-vitale-vitalda01,RB,2017,,,,,,9.0,2
962,2016,6,197,Tampa Bay Buccaneers,Dan Vitale,/players/dan-vitale-vitalda01,RB,2018,2018-09-02,Cleveland (NFL),Placed on Injured Reserve (Calf),2018.0,9.0,9.0,3
962,2016,6,197,Tampa Bay Buccaneers,Dan Vitale,/players/dan-vitale-vitalda01,RB,2019,,,,,,9.0,4
962,2016,6,197,Tampa Bay Buccaneers,Dan Vitale,/players/dan-vitale-vitalda01,RB,2020,,,,,,9.0,5
962,2016,6,197,Tampa Bay Buccaneers,Dan Vitale,/players/dan-vitale-vitalda01,RB,2021,,,,,,9.0,6
963,2016,6,198,San Diego Chargers,Derek Watt,/players/derek-watt-wattde01,RB,2016,,,,,,9.0,1
963,2016,6,198,San Diego Chargers,Derek Watt,/players/derek-watt-wattde01,RB,2017,,,,,,9.0,2
963,2016,6,198,San Diego Chargers,Derek Watt,/players/derek-watt-wattde01,RB,2018,,,,,,9.0,3
963,2016,6,198,San Diego Chargers,Derek Watt,/players/derek-watt-wattde01,RB,2019,,,,,,9.0,4
963,2016,6,198,San Diego Chargers,Derek Watt,/players/derek-watt-wattde01,RB,2020,,,,,,9.0,5
963,2016,6,198,San Diego Chargers,Derek Watt,/players/derek-watt-wattde01,RB,2021,,,,,,9.0,6
964,2016,6,199,Cincinnati Bengals,Cody Core,/players/cody-core-coreco01,WR,2016,,,,,,9.0,1
964,2016,6,199,Cincinnati Bengals,Cody Core,/players/cody-core-coreco01,WR,2017,,,,,,9.0,2
964,2016,6,199,Cincinnati Bengals,Cody Core,/players/cody-core-coreco01,WR,2018,,,,,,9.0,3
964,2016,6,199,Cincinnati Bengals,Cody Core,/players/cody-core-coreco01,WR,2019,,,,,,9.0,4
964,2016,6,199,Cincinnati Bengals,Cody Core,/players/cody-core-coreco01,WR,2020,2020-08-19,NY Giants (NFL),Placed on Injured Reserve (Achilles),2020.0,8.0,8.0,5
964,2016,6,199,Cincinnati Bengals,Cody Core,/players/cody-core-coreco01,WR,2021,,,,,,9.0,6
965,2016,6,200,Green Bay Packers,Kyle Murphy,/players/kyle-murphy-murphky01,OT,2016,,,,,,9.0,1
965,2016,6,200,Green Bay Packers,Kyle Murphy,/players/kyle-murphy-murphky01,OT,2017,2017-09-26,Green Bay (NFL),Placed on Injured Reserve (Foot),2017.0,9.0,9.0,2
965,2016,6,200,Green Bay Packers,Kyle Murphy,/players/kyle-murphy-murphky01,OT,2018,2018-09-02,Green Bay (NFL),Placed on Injured Reserve (Ankle),2018.0,9.0,9.0,3
965,2016,6,200,Green Bay Packers,Kyle Murphy,/players/kyle-murphy-murphky01,OT,2019,,,,,,9.0,4
965,2016,6,200,Green Bay Packers,Kyle Murphy,/players/kyle-murphy-murphky01,OT,2020,,,,,,9.0,5
965,2016,6,200,Green Bay Packers,Kyle Murphy,/players/kyle-murphy-murphky01,OT,2021,2021-08-16,New Orleans (NFL),Placed on Injured Reserve (Undisclosed),2021.0,8.0,8.0,6
966,2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2016,,,,,,9.0,1
966,2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2017,2017-12-20,LA Rams (NFL),Placed on Injured Reserve (Back),2017.0,12.0,12.0,2
966,2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2018,,,,,,9.0,3
966,2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2019,,,,,,9.0,4
966,2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2020,,,,,,9.0,5
966,2016,6,201,Jacksonville Jaguars,Brandon Allen,/players/brandon-allen-allenbr04,QB,2021,,,,,,9.0,6
967,2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2016,,,,,,9.0,1
967,2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2017,,,,,,9.0,2
967,2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2018,,,,,,9.0,3
967,2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2019,,,,,,9.0,4
967,2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2020,,,,,,9.0,5
967,2016,6,202,Detroit Lions,Anthony Zettel,/players/anthony-zettel-zettean01,DE,2021,,,,,,9.0,6
968,2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2016,,,,,,9.0,1
968,2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2017,2017-01-03,Kansas City (NFL),Placed on Injured Reserve (Knee),2017.0,1.0,1.0,1
968,2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2017,2017-09-02,Kansas City (NFL),Placed on the Physically Unable to Perform List (Knee),2017.0,9.0,9.0,2
968,2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2018,,,,,,9.0,3
968,2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2019,2019-09-01,Denver (NFL),Placed on Injured Reserve (Undisclosed),2019.0,9.0,9.0,4
968,2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2020,,,,,,9.0,5
968,2016,6,203,Kansas City Chiefs,Dadi Nicolas,/players/dadi-nicolas-nicolda01,LB,2021,,,,,,9.0,6
969,2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2016,,,,,,9.0,1
969,2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2017,,,,,,9.0,2
969,2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2018,,,,,,9.0,3
969,2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2019,,,,,,9.0,4
969,2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2020,,,,,,9.0,5
969,2016,6,204,Miami Dolphins,Jordan Lucas,/players/jordan-lucas-lucasjo01,DB,2021,2021-08-24,Chicago (NFL),Placed on Injured Reserve (Quadriceps),2021.0,8.0,8.0,6
970,2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2016,,,,,,9.0,1
970,2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2017,,,,,,9.0,2
970,2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2018,,,,,,9.0,3
970,2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2019,,,,,,9.0,4
970,2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2020,,,,,,9.0,5
970,2016,6,205,Arizona Cardinals,Harlan Miller,/players/harlan-miller-milleha02,DB,2021,,,,,,9.0,6
971,2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2016,,,,,,9.0,1
971,2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2017,,,,,,9.0,2
971,2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2018,2018-09-17,LA Rams (NFL),Placed on Injured Reserve (Groin),2018.0,9.0,9.0,3
971,2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2019,,,,,,9.0,4
971,2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2020,,,,,,9.0,5
971,2016,6,206,Los Angeles Rams,Mike Thomas,/players/mike-thomas-thomami06,WR,2021,,,,,,9.0,6
972,2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2016,,,,,,9.0,1
972,2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2017,2017-09-04,Cincinnati (NFL),Placed on Injured Reserve (Hand),2017.0,9.0,9.0,2
972,2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2018,,,,,,9.0,3
972,2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2019,2019-08-31,Cincinnati (NFL),Placed on Injured Reserve (Hamstring),2019.0,8.0,8.0,4
972,2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2019,2019-11-30,Detroit (NFL),Placed on Injured Reserve (Hamstring),2019.0,11.0,11.0,4
972,2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2020,,,,,,9.0,5
972,2016,6,207,San Francisco 49ers,Jeff Driskel,/players/jeff-driskel-driskje01,QB,2021,2021-12-22,Houston (NFL),Placed on Injured Reserve (Clavicle),2021.0,12.0,12.0,6
973,2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2016,,,,,,9.0,1
973,2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2017,,,,,,9.0,2
973,2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2018,,,,,,9.0,3
973,2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2019,2019-12-18,Philadelphia (NFL),Placed on Injured Reserve (Back),2019.0,12.0,12.0,4
973,2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2020,,,,,,9.0,5
973,2016,6,208,New England Patriots,Kamu Grugier-Hill,/players/kamu-grugierhill-grugika01,LB,2021,,,,,,9.0,6
974,2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2016,2016-10-06,Baltimore (NFL),Placed on Injured Reserve (Hamstring),2016.0,10.0,10.0,1
974,2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2017,2017-09-04,Baltimore (NFL),Placed on Injured Reserve (Knee),2017.0,9.0,9.0,2
974,2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2018,2018-09-17,Baltimore (NFL),Placed on Injured Reserve (Thigh),2018.0,9.0,9.0,3
974,2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2019,,,,,,9.0,4
974,2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2020,,,,,,9.0,5
974,2016,6,209,Baltimore Ravens,Maurice Canady,/players/maurice-canady-canadma01,DB,2021,2021-10-26,Dallas (NFL),Placed on Injured Reserve (Concussion),2021.0,10.0,10.0,6
975,2016,6,210,Detroit Lions,Jimmy Landes,/players/jimmy-landes-landeji01,LS,2016,2016-08-29,Detroit (NFL),Placed on Injured Reserve (Shoulder),2016.0,8.0,8.0,1
975,2016,6,210,Detroit Lions,Jimmy Landes,/players/jimmy-landes-landeji01,LS,2017,,,,,,9.0,2
975,2016,6,210,Detroit Lions,Jimmy Landes,/players/jimmy-landes-landeji01,LS,2018,,,,,,9.0,3
975,2016,6,210,Detroit Lions,Jimmy Landes,/players/jimmy-landes-landeji01,LS,2019,,,,,,9.0,4
975,2016,6,210,Detroit Lions,Jimmy Landes,/players/jimmy-landes-landeji01,LS,2020,,,,,,9.0,5
975,2016,6,210,Detroit Lions,Jimmy Landes,/players/jimmy-landes-landeji01,LS,2021,,,,,,9.0,6
976,2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2016,,,,,,9.0,1
976,2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2017,,,,,,9.0,2
976,2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2018,,,,,,9.0,3
976,2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2019,,,,,,9.0,4
976,2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2020,,,,,,9.0,5
976,2016,6,211,San Francisco 49ers,Kelvin Taylor,/players/kelvin-taylor-tayloke05,RB,2021,,,,,,9.0,6
977,2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2016,,,,,,9.0,1
977,2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2017,,,,,,9.0,2
977,2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2018,,,,,,9.0,3
977,2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2019,2019-10-02,Dallas (NFL),Placed on Injured Reserve (Pectoral),2019.0,10.0,10.0,4
977,2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2020,,,,,,9.0,5
977,2016,6,212,Dallas Cowboys,Kavon Frazier,/players/kavon-frazier-frazika01,DB,2021,,,,,,9.0,6
978,2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2016,,,,,,9.0,1
978,2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2017,2017-09-02,San Francisco (NFL),Placed on Injured Reserve (Hamstring),2017.0,9.0,9.0,2
978,2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2018,2018-09-02,San Francisco (NFL),Placed on Injured Reserve (Hamstring),2018.0,9.0,9.0,3
978,2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2019,,,,,,9.0,4
978,2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2020,,,,,,9.0,5
978,2016,6,213,San Francisco 49ers,Aaron Burbridge,/players/aaron-burbridge-burbraa01,WR,2021,,,,,,9.0,6
979,2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2016,,,,,,9.0,1
979,2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2017,,,,,,9.0,2
979,2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2018,,,,,,9.0,3
979,2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2019,,,,,,9.0,4
979,2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2020,2020-12-31,Miami (NFL),Placed on Injured Reserve (Knee),2020.0,12.0,12.0,5
979,2016,6,214,New England Patriots,Elandon Roberts,/players/elandon-roberts-roberel02,LB,2021,,,,,,9.0,6
980,2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2016,,,,,,9.0,1
980,2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2017,,,,,,9.0,2
980,2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2018,,,,,,9.0,3
980,2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2019,,,,,,9.0,4
980,2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2020,,,,,,9.0,5
980,2016,6,215,Seattle Seahawks,Joey Hunt,/players/joey-hunt-huntjo02,C,2021,,,,,,9.0,6
981,2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2016,,,,,,9.0,1
981,2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2017,2017-06-02,Cleveland (NFL),Placed on Injured Reserve (Knee),2017.0,6.0,6.0,2
981,2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2018,,,,,,9.0,3
981,2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2019,,,,,,9.0,4
981,2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2020,,,,,,9.0,5
981,2016,6,216,Dallas Cowboys,Darius Jackson,/players/darius-jackson-jacksda03,RB,2021,,,,,,9.0,6
982,2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2016,,,,,,9.0,1
982,2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2017,2017-09-04,Dallas (NFL),Placed on Injured Reserve (Concussion),2017.0,9.0,9.0,2
982,2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2018,,,,,,9.0,3
982,2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2019,,,,,,9.0,4
982,2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2020,,,,,,9.0,5
982,2016,6,217,Dallas Cowboys,Rico Gathers,/players/rico-gathers-gatheri01,TE,2021,,,,,,9.0,6
983,2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2016,,,,,,9.0,1
983,2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2017,,,,,,9.0,2
983,2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2018,2018-09-01,Carolina (NFL),Placed on Injured Reserve (Shoulder),2018.0,9.0,9.0,3
983,2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2019,,,,,,9.0,4
983,2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2020,2020-12-26,Philadelphia (NFL),Placed on Injured Reserve (Knee),2020.0,12.0,12.0,5
983,2016,6,218,Buffalo Bills,Kevon Seymour,/players/kevon-seymour-seymoke01,DB,2021,,,,,,9.0,6
984,2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2016,,,,,,9.0,1
984,2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2017,,,,,,9.0,2
984,2016,6,219,Denver Broncos,William Parks,/players/william-parks-parkswi01,DB,2018,,,,,,9.0,3
